LABID,YEAR,SEROTYPE,MLST,PBP1a,PBP2b,PBP2x,PEN,AMO,MER,TAX,CFT,CFX
3639-06,2005,34,547,0,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
3644-03,1999,23A,42,2,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3652-03,2002,4,695,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3658-02,2001,19A,695,8,0,11,MIC = 0.06,MIC = 0.12,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3659-99,1999,09V,1206,8,0,99,MIC = 0.06,MIC <= 0.03,MIC = NA,MIC = 0.12,MIC = NA,MIC <= 0.5
3660-06,2005,7F,191,2,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
3666-06,2005,33F,100,2,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
3673-03,2002,33F,100,2,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3678-00,1999,19A,199,0,4,11,MIC = 0.06,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3684-99,1998,09V,156,15,12,18,MIC = 2,MIC = 2,MIC = 0.5,MIC = 1,MIC = NA,MIC > 2
3688-99,1998,09V,643,19,39,97,MIC = 0.25,MIC = 0.25,MIC = 0.12,MIC = 0.12,MIC = NA,MIC = 1
3698-99,1998,19F,81,15,12,18,MIC = 4,MIC = 2,MIC = 1,MIC = 2,MIC = NA,MIC > 2
3710-99,1998,18C,1073,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3721-02,2001,06B,10725,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3731-99,1998,06B,384,52,36,8,MIC = 4,MIC = 4,MIC = 1,MIC = 1,MIC = NA,MIC > 2
3744-03,2002,6B,138,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3746-99,1998,4,9557,12,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3751-02,2001,14,782,24,53,117,MIC = 0.25,MIC = 0.25,MIC = 0.12,MIC = 0.12,MIC = NA,MIC <= 0.5
3850-07,2006,22F,433,1,2,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
3860-06,2005,15C,199,1,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
3863-00,1999,18F,113,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3866-98,1998,1,304,23,4,2,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
3867-00,1999,06B,146,23,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3867-99,1999,14,67,38,16,8,MIC = 4,MIC = 2,MIC = 0.5,MIC = 2,MIC = NA,MIC > 2
3868-98,1998,06A,690,1,4,72,MIC = 1,MIC = 2,MIC = NA,MIC = 0.5,MIC = NA,MIC = 2
3869-00,1999,06B,624,27,62,52,MIC = 8,MIC = 4,MIC = 1,MIC = 8,MIC = NA,MIC > 2
3869-05,2004,19A,199,0,29,11,MIC = 0.12,MIC = 0.06,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
3901-05,2004,23B,439,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
3904-01,2000,6A,460,23,0,11,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3912-99,1999,14,13,2,0,50,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC = 0.12,MIC = NA,MIC <= 0.5
3913-99,1999,33F,100,2,0,6,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
3926-00,1999,4,247,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3933-01,2000,14,156,45,12,63,MIC = 2,MIC = 2,MIC = 0.5,MIC = 2,MIC = NA,MIC > 2
3943-01,2000,4,695,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
3978-02,2002,19A,199,8,62,8,MIC = 0.5,MIC = 0.5,MIC = 0.12,MIC = 0.25,MIC = NA,MIC = 2
4003-03,2002,19F,425,2,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4011-07,2006,19A,1451,13,11,16,MIC = 4,MIC = 8,MIC = 1,MIC = 2,MIC = 1,MIC > 2
4016-98,1998,14,124,23,26,34,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4025-99,1999,23F,439,12,0,3,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4028-99,1999,14,13,27,36,8,MIC = 4,MIC = 4,MIC = 1,MIC = 1,MIC = NA,MIC > 2
4051-99,1999,11A,5298,2,6,10,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4053-99,1999,4,244,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4062-03,2002,33F,2705,2,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4065-00,1999,19A,9497,2,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4068-98,1998,9V,162,1,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4071-00,1999,14,124,23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4075-00,1999,19F,635,13,51,20,MIC = 4,MIC = 8,MIC = 1,MIC = 1,MIC = NA,MIC > 2
4081-00,1999,1,227,23,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4116-07,2006,19A,668,0,29,11,MIC = 0.25,MIC = 0.12,MIC <= 0.06,MIC = NA,MIC <= 0.5,MIC <= 0.5
4178-99,1999,12F,"10,n,14,1,9,1,580",0,0,2,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4188-00,1999,18C,1516,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4196-07,2006,15C,"8,13,n,4,17,4,14",2,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4198-00,1999,09V,156,15,12,18,MIC = 4,MIC = 2,MIC = 0.5,MIC = 2,MIC = NA,MIC > 2
4210-98,1998,23F,37,27,38,52,MIC = 2,MIC = 4,MIC = 1,MIC = 4,MIC = NA,MIC > 2
4214-05,2004,17F,1794,1,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4223-99,1999,37,447,11,4,0,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4226-99,1999,6B,90,34,41,56,MIC = 2,MIC = 1,MIC = 0.5,MIC = 0.5,MIC = NA,MIC > 2
4233-07,2006,15B,199,2,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4258-98,1998,10A,816,0,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4268-07,2006,33F,100,2,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4270-98,1998,14,124,23,0,2,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4272-98,1998,06B,147,39,56,20,MIC = 1,MIC = 1,MIC = 0.5,MIC = 1,MIC = NA,MIC > 2
4295-05,2005,3,180,2,3,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4308-04,2003,19A,667,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4336-05,2004,38,393,2,4,4,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4338-98,1998,6B,10912,2,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4346-99,1999,19A,634,15,12,18,MIC = 1,MIC = 1,MIC = 0.5,MIC = 1,MIC = NA,MIC > 2
4347-99,1999,14,124,23,26,101,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4380-03,1999,09V,156,15,12,18,MIC = 2,MIC = 2,MIC = 1,MIC = 1,MIC = NA,MIC > 2
4393-03,1999,18C,113,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4397-99,1999,4,9505,0,55,53,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4399-98,1998,06A,376,42,42,8,MIC = 1,MIC = 1,MIC = 0.25,MIC = 0.5,MIC = NA,MIC > 2
4402-03,1999,14,124,23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4402-99,1999,06A,1339,27,30,8,MIC = 1,MIC = 1,MIC = 0.5,MIC = 0.5,MIC = NA,MIC > 2
4403-99,1999,6B,"7,6,1,2,6,15,n",11,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4404-05,2004,38,393,2,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4406-03,1999,4,205,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4424-03,1999,14,200,51,52,76,MIC = 0.25,MIC = 0.25,MIC = 0.12,MIC = 0.12,MIC = NA,MIC <= 0.5
4429-03,1999,06A,1509,41,36,82,MIC = 8,MIC > 8,MIC > 1,MIC = 16,MIC = NA,MIC > 2
4437-03,1999,18C,3060,2,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4441-03,1999,14,124,23,26,84,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4442-03,1999,38,393,2,4,4,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4443-03,1999,19F,81,15,12,18,MIC = 2,MIC = 2,MIC = 1,MIC = 1,MIC = NA,MIC > 2
4445-03,1999,14,124,23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4447-99,1998,19A,199,0,29,11,MIC = 0.25,MIC = 0.12,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4450-99,1998,4,9558,12,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4464-99,1998,09N,738,1,0,0,MIC = 0.06,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4474-99,1998,14,143,31,12,18,MIC = 4,MIC = 1,MIC = 0.5,MIC = 1,MIC = NA,MIC > 2
4477-02,2001,19F,201,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4501-99,1998,4,899,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4516-99,1998,19F,8487,13,54,33,MIC = 8,MIC > 8,MIC > 1,MIC = 16,MIC = NA,MIC > 2
4534-04,2003,6A,10830,23,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4536-99,1998,09V,156,15,12,18,MIC = 2,MIC = 2,MIC = 0.5,MIC = 1,MIC = NA,MIC > 2
4542-99,1998,07F,13,2,0,81,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4544-99,1998,14,473,23,34,44,MIC = 0.06,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4547-05,2004,18C,638,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4549-99,1998,14,1269,1,0,78,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4551-99,1998,19F,1340,2,4,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4565-99,1998,17F,433,1,2,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4566-00,1999,06B,146,11,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4567-03,2003,4,"16,13,4,4,6,10,n",0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4567-06,2005,19A,320,13,11,16,MIC = 4,MIC = 8,MIC = 1,MIC = 2,MIC = 2,MIC > 2
4575-00,1999,06A,647,23,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4580-99,1998,06B,176,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4586-00,1999,18B,113,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4591-99,1998,06B,1892,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4604-99,1998,14,"7,5,n,8,14,11,14",23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4605-99,1998,1,227,23,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4624-00,1999,23F,629,12,31,57,MIC = 0.12,MIC = 0.25,MIC = 0.12,MIC = 0.12,MIC = NA,MIC <= 0.5
4638-01,2000,18C,113,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4654-04,2002,18C,3060,2,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4656-00,1999,19F,3616,2,4,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4657-00,1999,4,695,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4740-00,1999,19A,668,0,29,11,MIC = 0.12,MIC = 0.12,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4748-99,1999,12F,218,0,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4752-99,1999,23F,37,27,38,52,MIC = 4,MIC = 8,MIC > 1,MIC = 8,MIC = NA,MIC > 2
4754-99,1999,3,180,2,3,2,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4756-99,1999,6B,90,34,57,56,MIC = 0.5,MIC = 0.25,MIC = 0.12,MIC = 0.5,MIC = NA,MIC = 2
4757-99,1999,6B,90,34,57,56,MIC = 1,MIC = 0.25,MIC = 0.12,MIC = 0.5,MIC = NA,MIC > 2
4758-99,1999,6B,90,34,57,56,MIC = 0.5,MIC = 0.25,MIC = 0.12,MIC = 0.5,MIC = NA,MIC = 2
4766-99,1999,06A,376,42,42,8,MIC = 1,MIC = 1,MIC = 0.5,MIC = 1,MIC = NA,MIC > 2
4784-05,2004,19A,320,13,11,16,MIC = 4,MIC = 2,MIC = 1,MIC = 2,MIC = 1,MIC > 2
4793-00,1999,18C,113,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4796-99,1999,14,656,23,26,34,MIC <= 0.03,MIC <= 0.03,MIC = NA,MIC = NA,MIC = NA,MIC <= 0.5
4804-00,1999,18C,643,19,39,46,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4805-00,1999,4,205,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4824-04,2004,7F,191,2,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
4832-00,1999,15B,899,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4837-00,1999,19F,251,2,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4848-02,2002,18B/18C,133,23,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4851-00,1999,18C,638,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4878-03,2003,1,227,23,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4890-00,1999,06B,640,2,26,93,MIC = 0.06,MIC <= 0.03,MIC <= 0.06,MIC = 0.12,MIC = NA,MIC <= 0.5
4891-98,1998,4,695,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4918-00,1999,23F,628,12,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4921-98,1998,4,205,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4924-01,2000,14,124,23,26,34,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4935-00,1999,06A,395,8,6,86,MIC = 0.12,MIC = 0.12,MIC <= 0.06,MIC = 0.12,MIC = NA,MIC <= 0.5
4937-01,2000,14,124,23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4940-00,1999,14,9,2,0,64,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4959-01,2000,38,393,2,4,4,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4975-02,2002,19A,667,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
4984-99,1998,23F,37,27,58,52,MIC = 0.5,MIC = 0.5,MIC = 0.12,MIC = 4,MIC = NA,MIC > 2
5000-99,1998,06A,9451,8,6,86,MIC = 0.12,MIC = 0.06,MIC <= 0.06,MIC = 0.12,MIC = NA,MIC <= 0.5
5005-99,1998,14,124,23,59,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5007-99,1998,4,205,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5032-98,1998,14,13,27,36,8,MIC = 2,MIC = 4,MIC = 1,MIC = 1,MIC = NA,MIC > 2
5033-06,2006,19A,199,33,29,11,MIC = 0.12,MIC = 0.12,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
5037-99,1998,06B,138,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5043-99,1998,18C,1844,0,10,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5061-99,1999,18C,3060,2,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5076-05,2005,16F,3157,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
5090-06,2005,33F,100,2,0,6,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
5099-99,1998,12F,220,0,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
5100-99,1998,38,393,2,4,4,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5102-99,1999,06B,1092,6,7,8,MIC = 0.25,MIC = 0.5,MIC = 0.12,MIC = 0.25,MIC = NA,MIC = 2
5116-99,1999,06A,376,42,42,8,MIC = 4,MIC = 2,MIC = 0.5,MIC = 1,MIC = NA,MIC > 2
5118-99,1998,10A,97,0,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5121-99,1998,15A,1757,1,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5127-01,2001,18C,133,23,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5135-03,2001,23F,81,15,12,18,MIC = 4,MIC = 2,MIC = 1,MIC = 2,MIC = NA,MIC > 2
5138-04,2001,7F,191,2,0,2,MIC = 0.06,MIC = 0.06,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5153-99,1999,19F,251,2,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5157-01,2001,14,"n,5,1,8,14,11,14",23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5167-99,1999,19F,251,2,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5186-02,2000,18B/18C,113,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5187-01,2000,14,124,23,26,34,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5187-03,2003,11A,62,2,6,10,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5222-99,1999,4,205,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
5223-06,2005,19A,320,13,11,16,MIC = 4,MIC = 8,MIC = 1,MIC = 2,MIC = 2,MIC > 2
5254-03,1999,19F,193,1,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5262-03,1999,18C,1073,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5263-03,1999,18C,1073,0,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5264-03,1999,14,9,2,0,64,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5265-98,1998,4,247,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5267-03,1999,14,13,27,36,8,MIC = 4,MIC = 8,MIC > 1,MIC = 1,MIC = NA,MIC > 2
5269-99,1999,14,124,23,26,49,MIC = 0.06,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5270-03,1999,14,124,23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5274-03,1999,14,124,23,26,34,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5275-01,2000,14,13,27,36,8,MIC = 4,MIC = 8,MIC > 1,MIC = 2,MIC = NA,MIC = NA
5287-03,1999,14,9,2,0,64,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5289-03,1999,06A,460,23,0,11,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5291-03,1999,14,13,27,36,8,MIC = 4,MIC = 8,MIC = 1,MIC = 1,MIC = NA,MIC > 2
5294-03,1999,22F,433,1,2,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5296-03,1999,14,124,23,26,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5304-03,1999,23F,36,0,0,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5309-05,2005,22F,433,1,2,2,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC <= 0.5,MIC <= 0.5
5312-03,1999,18C,3060,2,4,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5313-03,1999,12F,218,0,0,0,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
5314-03,1999,4,205,0,0,3,MIC <= 0.03,MIC <= 0.03,MIC <= 0.06,MIC <= 0.06,MIC = NA,MIC <= 0.5
